drug,atc,chirality,alogp,aromatic rings,cx_logd,cx_logp,cx_most_apka,cx_most_bpka,full_mwt,hba,hba_lipinski,hbd,hbd_lipinski,heavy atoms,molecular species,mw_freebase,mw_monoisotopic,num_lipinski_ro5_violations,num_ro5_violations,psa,qed_weighted,ro3_pass,rtb,oral administration,parentreral,topical,prodrug,withdrawn flag,black_box warning,smiles,name,,,,,,,,
CHEMBL29,J01CE01_S01AA14_,1,0.86,1,-2.29,1.08,3.53,None,334.4,4,6,2,2,23,ACID,334.4,334.0987,0,0,86.71,0.8,N,4,TRUE,TRUE,FALSE,0,FALSE,1,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O,J01CE01_Penicillin-2_Pfizerpen-AS_Crystapen g_Penicillin g_Benzyl penicillin_Permapen_Penicillin G_Benzylpenicillin _Benzylpenicillin_Bicillin_NSC-193396_,,,,,,,,
CHEMBL428,J01MA13_,1,1.89,3,0.14,0.14,5.22,9.44,416.36,6,7,2,3,30,ZWITTERION,416.36,416.1096,0,0,101.45,0.68,N,3,FALSE,FALSE,FALSE,0,FALSE,0,N[C@H]1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,Trovafloxacin_CP-99219_,,,,,,,,
CHEMBL30,A02BA51_A02BA01_,2,0.6,1,-0.22,-0.11,13.38,6.91,252.35,4,6,3,3,17,NEUTRAL,252.35,252.1157,0,0,88.89,0.23,N,5,TRUE,TRUE,FALSE,0,FALSE,0,CN/C(=N/CCSCc1nc[nH]c1C)NC#N,Tagamet hb_Ulcimet_Ultec_Tagamet hb 200_Tagamet_Tagadine_Peptimax 200_Acitak 800_Peptimax 800_Brumetadina_Gastromet_Acid-eze_Aciloc_SKF-92334_Acinil_NSC-335308_Cimetidinum_Acitak 200_Brumetidina_Acitak 400_Ulcomedina_Galenamet_Ulcedin_Kentamet_Zita_Peptimax 400_Dyspamet_Stomedine_Cimal_Cimetidine_Valmagen_Tagamet 100_,,,,,,,,
CHEMBL31,S01AE06_J01MA16_,0,1.98,2,-0.61,-0.61,5.49,8.73,375.4,6,7,2,2,27,ZWITTERION,375.4,375.1594,0,0,83.8,0.85,N,4,TRUE,TRUE,TRUE,0,TRUE,0,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Zymaxid_Zymar_Gatifloxacin anhydrous_BMS-206584-01_Zymer_Gatifloxacin sesquihydrate_Tequin_AM-1155_PD-135432_Gatifloxacin_Gatifloxacin hydrate_BMS-20658401_Gatifloxacin (sesquihydrate)_NSC-758701_Gatiflo_,,,,,,,,
CHEMBL429,C07AG01_,0,2.14,2,1.26,1.89,8.05,9.8,328.41,4,5,4,5,24,BASE,328.41,328.1787,0,0,95.58,0.6,N,8,TRUE,TRUE,FALSE,0,FALSE,0,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,Normozide_Normodyne_AH-5158A FREE BASE_Trandate_Labetalol_SCH-15719W FREE BASE_Ibidomide_,,,,,,,,
CHEMBL32,J01MA14_S01AE07_,1,2.37,2,-0.5,-0.5,5.49,9.42,401.44,6,7,2,2,29,ZWITTERION,401.44,401.1751,0,0,83.8,0.82,N,4,TRUE,TRUE,TRUE,0,FALSE,1,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Vigamox_Moxifloxacin_Avelox_Avelox i.v._Zimoxin_Avelox iv_,,,,,,,,
CHEMBL33,S01AE05_J01MA12_,1,1.54,2,-0.47,0.51,5.29,6.16,361.37,6,7,1,1,26,ACID,361.37,361.1438,0,0,75.01,0.87,N,2,TRUE,TRUE,TRUE,0,FALSE,1,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,Evoxil_Ofloxacin s-(-)-form_Quixin_Levaquin_Levofloxacin_RWJ-25213_Levofloxacin hemihydrate_Tavanic_Cravit_Nofaxin_Levofloxacin anhydrous_Iquix_Floxacin_NSC-758709_Volequin_Ofloxacin, (s)-_Quinsair_Oftaquix_DR-3355_L-ofloxacin_Ofloxacin s-(-)-form hemihydrate_Levofloxacin (as hemihydrate)_Levofloxacin hydrate_,,,,,,,
CHEMBL430,J01MA15_,0,0.97,2,-0.91,-0.91,5.35,9.23,389.39,8,9,2,3,28,ZWITTERION,389.39,389.1499,0,0,123.04,0.73,N,5,TRUE,FALSE,FALSE,0,FALSE,1,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,Factiv_Gemifloxacin_,,,,,,,,
CHEMBL431,C09AA11_,1,2.39,1,-0.03,1.6,3.62,5.2,466.63,7,7,2,2,31,ACID,466.63,466.1596,0,0,95.94,0.54,N,9,TRUE,FALSE,FALSE,1,FALSE,0,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,Spirapril_,,,,,,,,
CHEMBL433,,2,2.29,0,0.56,2.8,5.14,None,166.2,1,2,1,1,10,ACID,144.21,144.115,0,0,37.3,0.64,N,5,FALSE,TRUE,FALSE,0,FALSE,1,CCCC(CCC)C(=O)[O-].[Na+],Episenta_Selenica_Epilim chronosphere_Depakine_Valproic acid, sodium salt_Epilim iv_Valproate sodium_Sodium valproate_Epilim 200_Depakote ER_NSC-732626_Epilim 500_Epilim_Epilim chrono 500_Orlept_Sodium 2-propylpentanoate_ABBOTT-44090_Epilim chrono 200_KW-6066N_NSC-757376_Kentilim_Depakote CP_A-44090_Valproic acid, sodium_Delepsine_Orfiril_Depakote_Epilim chrono 300_Depacon_ABBOTT 44090_Natrii valproas_Valproic acid sodium salt (1:1)_,,,,,,
CHEMBL434,C01CA02_R03CB51_R03AB02_R03CB01_,0,1.13,1,-0.99,0.24,9.81,8.96,211.26,4,4,4,4,15,BASE,211.26,211.1208,0,0,72.72,0.56,N,4,FALSE,TRUE,TRUE,0,FALSE,0,CC(C)NCC(O)c1ccc(O)c(O)c1,Asmalar_Novodrin_NSC-9975_Saventrine_Aludrine_Isoproterenol dl-form_Isoproterenol_NSC-33791_Vapo-n-iso_Asiprenol_A-21_Isoprenaline_Isorenin_Bellasthman_Proternol_Isopropydrin_Neo-epinine_Assiprenol_Isonorin_Isupren_Aleudrin_Respifral_Neodrenal_,,,,,,,,
CHEMBL435,C03AX01_C03AA03_,2,-0.35,1,-0.58,-0.58,9.09,None,297.75,5,7,3,4,17,NEUTRAL,297.75,296.9645,0,0,118.36,0.65,N,1,TRUE,FALSE,FALSE,0,FALSE,0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,Hydrosaluric_Zide_Imprida-hct_Oretic_Hydrochlorothiazide_Chlorosulthiadil_Hydrochlorothiazidum_Lotensin hct_Pantemon_Hydrochlorothiazide intensol_Apresazide_Rasilez-hct_Hydrochlorothiaizide_Esidrex_NSC-53477_Servithiazid_Hctz_SU-5879_Esidrix_Vetidrex_Carozide_Copalia-hct_Dafiro-hct_Megadiuril_Idrotiazide_Hydro-d_Newtolide_Exforge-hct_Microzide_Dihydrochlorurite_Unipres_Hidrotiazida_Hydrodiuril_Apo-hydro_,,,,,,,,
CHEMBL35,C03CA01_,2,1.89,2,-1.25,1.75,4.25,None,330.75,5,7,3,4,21,ACID,330.75,330.0077,0,0,122.63,0.77,N,5,TRUE,TRUE,FALSE,0,FALSE,1,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,Furosemide_Aluzine 500_LB-502_Tenkofruse_Furosemidum_Logirene_Rusyde_Aluzine 20_Frumil_Lasix ret_Frusid_Aluzine 40_Lasix_Hydroled_Mirfat_Frusetic_Marsemide_Frumax_Diuresal_Disal_Frusol_Froop_Frusemide_Dryptal_Aquamed_NSC-269420_Oedemex_,,,,,,,,
CHEMBL36,P01BD01_P01BD51_,2,2.52,2,2.23,2.75,None,7.77,248.72,4,4,2,4,17,NEUTRAL,248.72,248.0829,0,0,77.82,0.86,N,2,TRUE,FALSE,FALSE,0,FALSE,0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,NSC-3061_Pyrimethamine_Malacide_RP-4753_TCMDC-125860_Chloridine_TCMDC-123831_GNF-PF-5586_Chloridin_Pyrimethaminum_Daraprim_WR-2978_,,,,,,,,
CHEMBL436,A10XA01_,2,3.56,2,0.16,3.35,3.95,None,357.35,3,4,1,1,24,ACID,357.35,357.0646,0,0,49.77,0.85,N,4,FALSE,FALSE,FALSE,0,TRUE,0,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,AY-27773_AY-27,773_Tolrestat_Alderase_Alredase_,,,,,,,
CHEMBL437,D06BA02_J01EB07_,2,1.53,2,0.5,0.98,6.93,2.04,255.32,5,5,2,3,16,NEUTRAL,255.32,255.0136,0,0,85.08,0.81,N,3,FALSE,FALSE,TRUE,0,TRUE,0,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,NSC-683531_NSC-31812_Sulphathiazole_Triple sulfa (sulfathiazole)_Thiazamide_Sulfathiazole_Sulfathiazole (triple sulfa)_,,,,,,,,
CHEMBL438,D06BA06_J01ED07_,2,1.17,2,0.08,0.52,6.99,2,264.31,5,6,2,3,18,NEUTRAL,264.31,264.0681,0,0,97.97,0.81,N,3,TRUE,FALSE,FALSE,0,FALSE,0,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,Mesulfa_Sulfamerazine (trisulfapyrimidines)_Methypyrimal_Sulfamerazine_Sulphamerazine_Sulfamethyldiazine_Sumedin_NSC-27259_,,,,,,,,
CHEMBL439,J01EC02_,2,0.86,2,-0.05,0.39,6.99,2.01,250.28,5,6,2,3,17,NEUTRAL,250.28,250.0524,0,0,97.97,0.79,N,3,TRUE,TRUE,TRUE,0,FALSE,0,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,NSC-35600_Sildaflo_SSD_Silvadene_Sulfacombin_Diazyl_Sulfapyrimidine_Sulfadiazine_Coco-diazine_Thermazene_Sulphadiazine_Sulfolex_Sulfadiazine (trisulfapyrimidines)_Adiazine_,,,,,,,,
CHEMBL440,,0,1.93,0,2.25,2.91,6.66,None,254.35,2,4,2,1,17,NEUTRAL,254.35,254.1089,0,0,58.53,0.45,N,5,FALSE,TRUE,FALSE,0,FALSE,0,C=CCC1(C(C)CCC)C(=O)N=C(S)NC1=O,Thiamylal_NSC-120815_,,,,,,,,
CHEMBL441,N01AF03_N05CA19_,0,1.35,0,2.38,2.78,7.2,None,242.34,3,4,2,2,16,NEUTRAL,242.34,242.1089,0,0,58.2,0.58,N,4,FALSE,FALSE,TRUE,0,FALSE,0,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,Thiopental_Thiopental ciii_,,,,,,,,
CHEMBL268164,N05CA10_,2,1.25,0,1.03,1.47,7.14,None,236.27,3,5,2,2,17,NEUTRAL,236.27,236.1161,0,0,75.27,0.56,N,2,FALSE,FALSE,FALSE,0,TRUE,0,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,Phanodorn_Hexemal_Cyclobarbital_Cyclobarbitone_,,,,,,,,
CHEMBL442,N02CA72_N02CA02_N02CA52_,1,1.99,3,2.17,2.6,9.69,7.78,581.67,6,10,3,3,43,NEUTRAL,581.67,581.2638,1,1,118.21,0.43,N,4,TRUE,FALSE,TRUE,0,FALSE,1,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,Ergotamine Tartrate_NSC-95090_Ergotamine_,,,,,,,,
CHEMBL38,D10AD51_L01XF01_D10AD01_,2,5.6,0,2.42,5.01,4.76,None,300.44,1,2,1,1,22,ACID,300.44,300.2089,1,1,37.3,0.53,N,5,TRUE,FALSE,TRUE,0,FALSE,1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,Vesanoid_Atralin_Aberel_Retin-a micro_Renova_Tretinoin_NSC-122758_Retin-a_Tretin-X_Retinoic acid_Altreno_Acticin_All-trans retinoic acid_Kerlocal_Avita_Oristar rna_Retin a_Retin-a-micro_All-trans-retinoic acid_Eudyna_,,,,,,,,
CHEMBL7413,N01AF01_N05CA15_,0,1.31,0,2.12,2.29,7.73,None,262.31,3,5,1,1,19,NEUTRAL,262.31,262.1317,0,0,66.48,0.47,N,3,FALSE,TRUE,FALSE,0,FALSE,1,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,Methohexital civ_Methohexital_Methohexitone_,,,,,,,,
CHEMBL40,N03AA02_,2,0.7,1,0.96,1.41,7.14,None,232.24,3,5,2,2,17,NEUTRAL,232.24,232.0848,0,0,75.27,0.74,N,2,FALSE,FALSE,FALSE,0,FALSE,0,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,Solfoton_Luminal_Phenobarbital_Phenylethylmalonylurea_Phenemal_Talpheno_Phenobarbitone_NSC-128143-_NSC-128143_NSC-9848_Phenobarbital civ_Noptil_Eskabarb_,,,,,,,,
CHEMBL41,N06AB03_,0,4.44,2,1.83,4.17,None,9.8,309.33,2,2,1,1,22,BASE,309.33,309.134,0,0,21.26,0.85,N,6,TRUE,FALSE,FALSE,0,FALSE,1,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Symbyax_NSC-283480_Fluoxetine_Fluoxetin ratiopharm_Fluval_Prozac_NSC-758685_Sarafem_,,,,,,,,
CHEMBL443,J01EC01_,2,1.37,2,0,0.79,6.16,1.97,253.28,5,6,2,3,17,ACID,253.28,253.0521,0,0,98.22,0.8,N,3,TRUE,TRUE,FALSE,0,FALSE,0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Sulphamethoxazole_Sulfamethoxazole sodium_Acetylsulfamethoxazole_Sinomin_Gantanol_RO-4-2130_Gantanol-ds_Sulfamethoxazolum_Suphamethoxazole_NSC-147832_STX-608_Urobak_Sulfamethoxazole_RO 4-2130_,,,,,,,,
CHEMBL444,N05CA04_,2,0.16,0,0.46,0.72,7.48,None,184.19,3,5,2,2,13,NEUTRAL,184.19,184.0848,0,0,75.27,0.6,N,2,FALSE,FALSE,FALSE,0,FALSE,0,CCC1(CC)C(=O)NC(=O)NC1=O,Diemal_Barbital_Barbitone_Diethylbarbituric acid_NSC-31352_,,,,,,,,
CHEMBL42,N05AH02_,2,3.72,2,3.12,3.4,None,7.35,326.83,4,4,1,1,23,NEUTRAL,326.83,326.1298,0,0,30.87,0.8,N,0,TRUE,FALSE,FALSE,0,FALSE,1,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,Clozapine (mylan)_Clozapine (udl)_Versacloz_Leponex_Clozaril_Clozapine (ivax)_HF 1854_NSC-757429_Clozapine_Clozapine resolution mixture_Fazaclo_Fazaclo odt_Zaponex_Clozapine (caraco)_Clozapine (teva)_HF-1854_Clozapine (versacloz)_Clozapine (fazaclo)_Clozapine (clozaril)_,,,,,,,,
CHEMBL445,N06AA10_,2,3.83,2,1.58,4.43,None,10.47,263.38,1,1,1,1,20,BASE,263.38,263.1674,0,0,12.03,0.83,N,3,TRUE,FALSE,FALSE,0,FALSE,1,CNCCC=C1c2ccccc2CCc2ccccc21,Desitriptilina_Motipress_Allegron_NSC-757234_Motival_Pamelor_Nortriptyline_Noramitriptyline_NCI-169453_Nortrilen_Sesaval_Aventyl_Lumbeck_,,,,,,,,
CHEMBL446,J01EB03_,2,1.48,2,0.21,0.65,6.99,2,278.34,5,6,2,3,19,NEUTRAL,278.34,278.0837,0,0,97.97,0.83,N,3,TRUE,FALSE,FALSE,0,FALSE,0,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,Sulfadimidine_NSC-683529_Sulfamezathine ('s-mez')_Sulfamethazine_Sulfadimidinum_NSC-67457_Sulfamethazine (trisulfapyrimidines)_Sulfamidine_Sulfadimethylpyrimidine_Sulfamezathine_BN-2409_Smz-Med 454_Sulfadimerazine_,,,,,,,,
CHEMBL447,N05CA06_,0,1.35,0,1.77,2.03,7.48,None,238.29,3,5,2,2,17,NEUTRAL,238.29,238.1317,0,0,75.27,0.56,N,5,TRUE,TRUE,TRUE,0,TRUE,0,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,(rs)-secobarbital_Immenox_Seconal_Secobarbitone_Secobarbital sodium free acid_Quinalbarbital_Secobarbital_Evronal_Somatarax_Hypotrol_Meballymal_Secobarbital cii_,,,,,,,,
CHEMBL448,N05CA01_,0,1.18,0,1.64,1.89,7.48,None,226.28,3,5,2,2,16,NEUTRAL,226.28,226.1317,0,0,75.27,0.71,N,4,TRUE,TRUE,TRUE,0,TRUE,0,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,NSC-28708_Pentobarbitone_Nembutal_Pentobarbital calcium_Mebumal_Pentobarbital_Mebubarbital_Pentobarbital cii_,,,,,,,,
CHEMBL267894,N05CA02_,0,1.39,0,-1.27,2.26,1.03,None,226.28,2,5,2,2,16,ACID,226.28,226.1317,0,0,78.76,0.71,N,4,FALSE,FALSE,FALSE,0,TRUE,0,CCC1(CCC(C)C)C(=O)N=C(O)NC1=O,Amobarbital cii_Pentymal_Amylobarbitone_Amobarbital_NSC-10815_Isomytal_Amytal_,,,,,,,,
CHEMBL449,,0,0.79,0,1.19,1.45,7.48,None,212.25,3,5,2,2,15,NEUTRAL,212.25,212.1161,0,0,75.27,0.68,N,3,TRUE,FALSE,FALSE,0,FALSE,0,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,Medarsed_Secbutobarbitone_Nilox_Secbutabarbital_Unicelles_Sec-butobarbitone_Butabarbital_Butatab_Butabarbital ciii_,,,,,,,,
CHEMBL450,N03AA30_,2,0.5,0,0.78,0.94,7.75,None,198.22,3,5,1,1,14,NEUTRAL,198.22,198.1004,0,0,66.48,0.66,N,2,TRUE,FALSE,FALSE,0,FALSE,0,CCC1(CC)C(=O)NC(=O)N(C)C1=O,Metharbital ciii_Gemonil_NSC-27156_Metharbital_Metharbitone_Endiemal_,,,,,,,,
CHEMBL451,N05BA02_,2,2.95,2,1.81,0.19,-2.69,7.06,299.76,3,4,1,1,21,ACID,299.76,299.0825,0,0,50.46,0.65,Y,1,TRUE,TRUE,FALSE,0,FALSE,1,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,Clopoxide_Chlordiazepoxide civ_Librium_Lygen_Zeisin_Librelease_Libritabs_Trakipeal_Chlordiazepoxide_Chlordiazachel_A-Poxide_Sarlib_,,,,,,,,
CHEMBL452,N03AE01_,2,3.04,2,3.15,3.15,11.65,1.89,315.72,4,6,1,1,22,NEUTRAL,315.72,315.0411,0,0,84.6,0.68,N,2,TRUE,FALSE,FALSE,0,FALSE,1,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,NSC-179913_RO-54023_Clonazepam civ_Klonopin_RO 5-4023_Klonopin rapidly disintegrating_Rivatril_Ravotril_Rivotril_RO-5-4023_Clonazepam_,,,,,,,,
CHEMBL453,J01EB05_S01AB02_,2,1.67,2,-0.14,0.73,5.8,2.17,267.31,5,6,2,3,18,ACID,267.31,267.0678,0,0,98.22,0.82,N,3,TRUE,FALSE,FALSE,0,FALSE,0,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,Pediazole_Sosol_Gantrisin_Soxazole_NSC-683536_Entusil_NSC-13120_Neazolin_Sulfalar_Sulphafurazole_Sulfafurazole_Sulfisoxazole_Eryzole_Sulsoxin_,,,,,,,,
CHEMBL268869,J01ED05_,2,0.87,2,-0.05,0.47,6.84,2.02,280.31,6,7,2,3,19,NEUTRAL,280.31,280.063,0,0,107.2,0.8,N,4,FALSE,FALSE,FALSE,0,TRUE,0,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,Sulfasuxidine_Depovernil_Lederkyn_Midicel_CL-13494_Sulfamethoxypyridazine_Succinylsulfathi_Retasulphine_Sulfamethoxypyridazinum_Sulphamethoxypyridazine_NSC-757875_,,,,,,,,
CHEMBL454,,2,0.96,0,1.33,1.59,7.48,None,224.26,3,5,2,2,16,NEUTRAL,224.26,224.1161,0,0,75.27,0.55,N,4,TRUE,FALSE,FALSE,0,FALSE,0,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,Itobarbital_Sandoptal_Tetrallobarbital_Butalbital ciii_Butalbital_Alisobumal_Allylbarbituric acid_,,,,,,,,
CHEMBL455,S01AB04_D10AF06_,2,0.09,1,-1.2,-0.26,4.3,2.14,214.25,4,5,2,3,14,ACID,214.25,214.0412,0,0,89.26,0.68,N,2,FALSE,FALSE,TRUE,0,FALSE,0,CC(=O)NS(=O)(=O)c1ccc(N)cc1,Ocusulf-10_Sulfacel-15_Sulfacetamidum_Sulphacetamide_Sulster_Triple sulfa (sulfacetamide)_Urosulfon_Ocusulf-30_NSC-63871_SULF-10_Bleph-10_SULF-15_Sulfacetamide_Bleph-30_Sulfacetamide (triple sulfa)_Cetamide_Sulfair-15_Sulten-10_FML-S_Klaron_,,,,,,,,
CHEMBL43,L01XX01_,2,4.51,4,2.16,3.16,10.82,8.44,393.47,5,6,2,2,28,NEUTRAL,393.47,393.1147,0,0,80.32,0.49,N,5,FALSE,FALSE,FALSE,0,FALSE,0,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,Amsidil_Amsacrine_Amsidine_Acridinylanisidide_NCI-249992_Amsidyl_Lamasine_SN-21429_NSC-249992_SN-11841_CI-880_Amekrin_M-AMSA_NSC-156303_,,,,,,,,
CHEMBL456,C03CC01_,2,3.61,1,0.16,3.66,2.8,None,303.14,3,4,1,1,19,ACID,303.14,302.0113,0,0,63.6,0.64,N,6,TRUE,TRUE,FALSE,0,FALSE,0,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,Ethacrynate_Edecrin_MK-595_Hydromedin_NSC-624008_Etacrynic acid_NSC-85791_Ethacrynic acid_Reomax_,,,,,,,,
CHEMBL457,C10AB04_,2,3.57,1,1.51,4.39,4.42,None,250.34,2,3,1,1,18,ACID,250.34,250.1569,0,0,46.53,0.78,N,6,TRUE,FALSE,FALSE,0,FALSE,0,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,CI-719_Gemfibrozil_Lopid_NSC-757024_Emfib_,,,,,,,,
CHEMBL45,N05CH01_,2,1.86,2,1.15,1.15,None,None,232.28,2,4,2,2,17,NEUTRAL,232.28,232.1212,0,0,54.12,0.84,N,4,FALSE,FALSE,FALSE,0,FALSE,0,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,Health aid_J5.258B_Circadin_Icenia_Vespro_Nature's blend_Natures bounty_Melatonine_Melovine_Natrol_Heidadouppi_Tartrol_Melatol_N-(2-(5-Methoxy-1H-Indol-3-Yl)Ethyl)Acetamide_NSC-56423_NSC-113928_Melapure_5-methoxy n-acetyl-tryptamine_Life ext_S.gard_Melatonin_Regulin_Travelag_BCI-049_NSC-302012_Quality health_N-Acetyl-5-Methoxytryptamine_Vytalonin_General nutrit_,,,,,,,,
CHEMBL8085,B05XB03_,1,-0.47,0,-4.98,-3.21,2.74,10.29,146.19,3,4,3,5,10,ZWITTERION,146.19,146.1055,0,0,89.34,0.46,N,5,FALSE,FALSE,FALSE,0,FALSE,0,NCCCC[C@H](N)C(=O)O,Lysine_,,,,,,,,
CHEMBL266510,,1,4.53,2,4.23,4.23,11.56,None,359.71,2,3,1,1,24,NEUTRAL,359.71,359.0336,0,0,38.33,0.8,N,2,FALSE,FALSE,FALSE,0,FALSE,0,COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21,Flindokalner_BMS-204352-01_BMS-204352_Maxipost_,,,,,,,,
CHEMBL46,A04AA01_,0,3.13,3,2.11,2.35,None,7.34,293.37,4,4,0,0,22,NEUTRAL,293.37,293.1528,0,0,39.82,0.73,N,2,TRUE,TRUE,FALSE,0,FALSE,0,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,Ondansetron_A04AA01_Zofran odt_EUR-1025_GR-38032F_NSC-757870_Desmethylondansetron_GR-38032_Zuplenz_Zofran_,,,,,,,,
CHEMBL49,N05BE01_,2,2.09,1,1.35,1.78,None,7.62,385.51,6,7,0,0,28,NEUTRAL,385.51,385.2478,0,0,69.64,0.55,N,6,TRUE,FALSE,FALSE,0,FALSE,0,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,Gen-buspirone_Buspar_Buspirone_BCI-024_,,,,,,,,
CHEMBL51,C02KD01_,2,2.42,3,3.36,3.61,11.82,7.29,395.43,5,6,1,1,29,NEUTRAL,395.43,395.1645,0,0,75.17,0.67,N,5,FALSE,FALSE,FALSE,0,FALSE,0,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,R-49945_Ketanserin tartrate_Sufrexal_NSC-758959_R-41468_KJK 945_Serepress_Ketanserin_Perketan_R 49945_R-41,468_,,,,,,,
CHEMBL459,C02AB01_,1,0.44,1,-1.37,-1.36,1.73,9.85,211.22,4,5,4,5,15,ZWITTERION,211.22,211.0845,0,0,103.78,0.54,N,3,TRUE,FALSE,FALSE,0,FALSE,0,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,(-)-.alpha.-methyldopa_NSC-169916_Metalpha 250_Methyldopa anhydrous_BAYER-1440L_J9.247I_Methyldopa sesquihydrate_Methyldopa (levorotatory)_Dopamet_Methyldopa, anhydrous_Medomet_Alpha-methyldopa_(s)-(-)-.alpha.-methyldopa_Methyldopa hydrate_.alpha.-methyl-l-dopa_Aldomet_Methyldopa_Metalpha 500_MK-351_L-.alpha.-methyldopa_NSC-760080_Lederdopa_Anhydrous methyldopa_,,,,,,,
CHEMBL460,N05AE02_,0,1.96,1,1.96,2.04,None,6.65,276.38,3,4,1,1,20,NEUTRAL,276.38,276.1838,0,0,45.33,0.92,Y,3,TRUE,FALSE,FALSE,0,FALSE,1,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,Spn-810_Moban_Molindone_,,,,,,,,
CHEMBL53,N04BC07_G04BE07_,1,2.85,2,2.58,2.88,9.26,7.72,267.33,3,3,2,2,20,NEUTRAL,267.33,267.1259,0,0,43.7,0.72,Y,0,FALSE,TRUE,FALSE,0,FALSE,0,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,APL-130277_Apomorphinum_6a.beta.-aporphine-10,11-diol_Apomorphine_VR040_VR-040_,,,,,,,
CHEMBL54,N05AD01_,2,4.43,2,2.93,3.66,13.96,8.05,375.87,3,3,1,1,26,NEUTRAL,375.87,375.1401,0,0,40.54,0.76,N,6,TRUE,FALSE,FALSE,0,FALSE,1,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,Haloperidol_Keselen_Dozic_MCN-JR-1625_Dolpin_NSC-170973_R-1625_Haldol solutab_Serenace_Haldol_NSC-615296_Kentace_Haloperidol decanoate impurity, haloperidol-_Fortunan_,,,,,,,
